Commission Agent,Policy No,Premium transaction name,Policy Status,Applied Premium Date,Issued Date,Receive Policy date,Freelook,CUTOFF,Status,Premium Collected,FYC,RYC,Total Com
60021373,80055199,Single Premium Top-up         ,IF,2024-01-03,2019-12-27,2020-01-06,1471.0,20240115,5,2563000.0,0.0,51000.0,51000.0
60021373,80057960,Flex Prem Premium Collection  ,IF,2024-01-08,2020-04-24,2020-05-08,1348.0,20240115,5,2000000.0,0.0,120000.0,120000.0
60021383,80047322,Flex Prem Premium Collection  ,IF,2024-01-11,2019-07-26,2019-08-08,1622.0,20240115,5,5473000.0,0.0,219000.0,219000.0
60021411,80036511,Flex Prem Premium Collection  ,IF,2024-01-05,2019-01-04,2019-01-16,1826.0,20240115,5,5384000.0,0.0,54000.0,54000.0
60021411,80036536,Flex Prem Premium Collection  ,IF,2024-01-05,2019-01-07,2019-01-16,1826.0,20240115,5,5000000.0,0.0,50000.0,50000.0
60021411,80045787,Flex Prem Premium Collection  ,IF,2024-01-12,2019-06-25,2019-07-06,1655.0,20240115,5,3212000.0,0.0,128000.0,128000.0
60021411,80045787,Single Premium Top-up         ,IF,2024-01-15,2019-06-25,2019-07-06,1655.0,20240115,5,1908000.0,0.0,38000.0,38000.0
60021411,80055301,Flex Prem Premium Collection  ,IF,2024-01-09,2020-01-03,2020-01-14,1463.0,20240115,5,5000000.0,0.0,200000.0,200000.0
60021411,80060132,Flex Prem Premium Collection  ,IF,2024-01-03,2020-06-29,2020-07-08,1287.0,20240115,5,2959000.0,0.0,178000.0,178000.0
60021411,80060132,Single Premium Top-up         ,IF,2024-01-04,2020-06-29,2020-07-08,1287.0,20240115,5,2277000.0,0.0,68000.0,68000.0
60021411,80060612,Flex Prem Premium Collection  ,IF,2024-01-09,2020-07-09,2020-07-17,1278.0,20240115,5,5250000.0,0.0,315000.0,315000.0
60021522,80055741,Flex Prem Premium Collection  ,IF,2024-01-14,2020-01-16,2020-01-20,1457.0,20240115,5,2000000.0,0.0,77000.0,77000.0
60021820,80071763,Flex Prem Premium Collection  ,IF,2024-01-06,2021-01-07,2021-01-12,1099.0,20240115,5,384000.0,0.0,23000.0,23000.0
60021820,80071763,Flex Prem Premium Collection  ,IF,2024-01-08,2021-01-07,2021-01-12,1099.0,20240115,5,12288000.0,0.0,737000.0,737000.0
60021937,80054013,Flex Prem Premium Collection  ,IF,2024-01-11,2019-12-16,2019-12-23,1485.0,20240115,5,7297000.0,0.0,295000.0,295000.0
60021937,80054013,Single Premium Top-up         ,IF,2024-01-12,2019-12-16,2019-12-23,1485.0,20240115,5,1203000.0,0.0,24000.0,24000.0
60021937,80055400,Flex Prem Premium Collection  ,IF,2024-01-08,2020-01-09,2020-01-17,1460.0,20240115,5,4724000.0,0.0,186000.0,186000.0
60021937,80055400,Single Premium Top-up         ,IF,2024-01-09,2020-01-09,2020-01-17,1460.0,20240115,5,1393000.0,0.0,28000.0,28000.0
60021937,80055406,Flex Prem Premium Collection  ,IF,2024-01-09,2020-01-09,2020-01-17,1460.0,20240115,5,8362000.0,0.0,336000.0,336000.0
60021937,80055406,Flex Prem Premium Collection  ,IF,2024-01-12,2020-01-09,2020-01-17,1460.0,20240115,5,8544000.0,0.0,345000.0,345000.0
60021937,80055406,Full Contract Reversal        ,IF,2024-01-12,2020-01-09,2020-01-17,1460.0,20240115,5,-8362000.0,0.0,-336000.0,-336000.0
60021937,80055602,Flex Prem Premium Collection  ,IF,2024-01-13,2020-01-14,2020-01-30,1447.0,20240115,5,11255000.0,0.0,450000.0,450000.0
60021937,80055602,Single Premium Top-up         ,IF,2024-01-15,2020-01-14,2020-01-30,1447.0,20240115,5,5745000.0,0.0,115000.0,115000.0
60021968,80051936,Flex Prem Premium Collection  ,IF,2024-01-09,2019-10-28,2019-11-04,1534.0,20240115,5,2824000.0,0.0,113000.0,113000.0
60021968,80051936,Single Premium Top-up         ,IF,2024-01-11,2019-10-28,2019-11-04,1534.0,20240115,5,1176000.0,0.0,24000.0,24000.0
60021970,80047877,Flex Prem Premium Collection  ,IF,2024-01-11,2019-08-02,2019-08-09,1621.0,20240115,5,3309000.0,0.0,132000.0,132000.0
60021970,80047877,Single Premium Top-up         ,IF,2024-01-12,2019-08-02,2019-08-09,1621.0,20240115,5,1692000.0,0.0,34000.0,34000.0
60021978,80055525,Flex Prem Premium Collection  ,IF,2024-01-09,2020-01-13,2020-01-24,1453.0,20240115,5,10415000.0,0.0,417000.0,417000.0
60022049,80018463,Flex Prem Premium Collection  ,IF,2024-01-15,2017-12-21,2017-12-25,2213.0,20240115,5,4762000.0,0.0,50000.0,50000.0
60022049,80018558,Flex Prem Premium Collection  ,IF,2024-01-04,2017-12-22,2017-12-25,2213.0,20240115,5,5275000.0,0.0,64000.0,64000.0
60022049,80019071,Flex Prem Premium Collection  ,IF,2024-01-15,2017-12-27,2018-01-04,2203.0,20240115,5,4812000.0,0.0,51000.0,51000.0
60022084,80065575,Flex Prem Premium Collection  ,IF,2024-01-03,2020-10-28,2020-11-13,1159.0,20240115,5,4000000.0,0.0,241000.0,241000.0
60022084,80086252,Premium Collection            ,IF,2024-01-12,2021-07-13,2021-08-25,874.0,20240115,5,6018000.0,0.0,452000.0,452000.0
60022199,80035077,Flex Prem Premium Collection  ,IF,2024-01-10,2018-12-24,2018-12-28,1845.0,20240115,5,8728000.0,0.0,87000.0,87000.0
60022199,80035077,Single Premium Top-up         ,IF,2024-01-11,2018-12-24,2018-12-28,1845.0,20240115,5,4272000.0,0.0,43000.0,43000.0
60022271,80070535,Flex Prem Premium Collection  ,IF,2024-01-12,2020-12-30,2021-01-07,1104.0,20240115,5,5062000.0,0.0,306000.0,306000.0
60022274,80098629,Premium Collection            ,IF,2024-01-15,2021-12-11,2021-12-14,763.0,20240115,5,12725000.0,0.0,942000.0,942000.0
60022306,80055719,Flex Prem Premium Collection  ,IF,2024-01-14,2020-01-15,2020-01-31,1446.0,20240115,5,5000000.0,0.0,200000.0,200000.0
60022306,80055719,Single Premium Top-up         ,IF,2024-01-15,2020-01-15,2020-01-31,1446.0,20240115,5,1000000.0,0.0,20000.0,20000.0
60022306,80071833,Flex Prem Premium Collection  ,IF,2024-01-09,2021-01-08,2021-01-14,1097.0,20240115,5,15035000.0,0.0,903000.0,903000.0
60022359,80095984,Premium Collection            ,IF,2024-01-11,2021-11-16,2021-11-18,789.0,20240115,5,13366000.0,0.0,1035000.0,1035000.0
60022417,80055316,Flex Prem Premium Collection  ,IF,2024-01-11,2020-01-03,2020-01-09,1468.0,20240115,5,9310000.0,0.0,365000.0,365000.0
60022417,80055316,Single Premium Top-up         ,IF,2024-01-12,2020-01-03,2020-01-09,1468.0,20240115,5,3867000.0,0.0,77000.0,77000.0
60022417,80055731,Flex Prem Premium Collection  ,IF,2024-01-14,2020-01-16,2020-01-20,1457.0,20240115,5,7715000.0,0.0,303000.0,303000.0
60022417,80055731,Single Premium Top-up         ,IF,2024-01-15,2020-01-16,2020-01-20,1457.0,20240115,5,2308000.0,0.0,46000.0,46000.0
60022432,80052681,Flex Prem Premium Collection  ,IF,2024-01-10,2019-11-20,2019-11-26,1512.0,20240115,5,8135000.0,0.0,319000.0,319000.0
60022432,80052681,Single Premium Top-up         ,IF,2024-01-11,2019-11-20,2019-11-26,1512.0,20240115,5,3865000.0,0.0,77000.0,77000.0
60022432,80052682,Flex Prem Premium Collection  ,IF,2024-01-10,2019-11-19,2019-11-26,1512.0,20240115,5,10000000.0,0.0,406000.0,406000.0
60022438,80054640,Flex Prem Premium Collection  ,IF,2024-01-03,2019-12-24,2019-12-31,1477.0,20240115,5,12810000.0,0.0,512000.0,512000.0
60022438,80054640,Single Premium Top-up         ,IF,2024-01-04,2019-12-24,2019-12-31,1477.0,20240115,5,4905000.0,0.0,98000.0,98000.0
60022442,80060663,Flex Prem Premium Collection  ,IF,2024-01-11,2020-07-13,2020-07-22,1273.0,20240115,5,6170000.0,0.0,371000.0,371000.0
60022460,80052790,Flex Prem Premium Collection  ,IF,2024-01-04,2019-11-22,2019-11-28,1510.0,20240115,5,5882000.0,0.0,235000.0,235000.0
60022460,80052790,Single Premium Top-up         ,IF,2024-01-05,2019-11-22,2019-11-28,1510.0,20240115,5,3121000.0,0.0,62000.0,62000.0
60022460,80054478,Flex Prem Premium Collection  ,IF,2024-01-04,2019-12-25,2019-12-31,1477.0,20240115,5,7631000.0,0.0,305000.0,305000.0
60022460,80096719,Premium Collection            ,IF,2024-01-06,2021-11-24,2021-12-13,764.0,20240115,5,8536000.0,0.0,634000.0,634000.0
60022591,80071934,Flex Prem Premium Collection  ,IF,2024-01-12,2021-01-29,2021-02-19,1061.0,20240115,5,50397000.0,0.0,3025000.0,3025000.0
60022592,80055691,Flex Prem Premium Collection  ,IF,2024-01-14,2020-01-14,2020-01-20,1457.0,20240115,5,13632000.0,0.0,545000.0,545000.0
60022592,80055691,Single Premium Top-up         ,IF,2024-01-15,2020-01-14,2020-01-20,1457.0,20240115,5,2736000.0,0.0,55000.0,55000.0
60022603,80053862,Flex Prem Premium Collection  ,IF,2024-01-11,2019-12-16,2019-12-24,1484.0,20240115,5,5031000.0,0.0,208000.0,208000.0
60022603,80053862,Single Premium Top-up         ,IF,2024-01-12,2019-12-16,2019-12-24,1484.0,20240115,5,1539000.0,0.0,31000.0,31000.0
60022658,80062879,Flex Prem Premium Collection  ,IF,2024-01-08,2020-09-03,2020-09-07,1226.0,20240115,5,1250000.0,0.0,74000.0,74000.0
60022663,80053747,Flex Prem Premium Collection  ,IF,2024-01-11,2019-12-10,2019-12-15,1493.0,20240115,5,3050000.0,0.0,122000.0,122000.0
60022726,80053080,Flex Prem Premium Collection  ,IF,2024-01-03,2019-11-28,2019-12-03,1505.0,20240115,5,2000000.0,0.0,80000.0,80000.0
60022726,80054389,Flex Prem Premium Collection  ,IF,2024-01-03,2019-12-28,2020-01-03,1474.0,20240115,5,150000.0,0.0,6000.0,6000.0
60022726,80054389,Full Contract Reversal        ,IF,2024-01-03,2019-12-28,2020-01-03,1474.0,20240115,5,-3511000.0,0.0,-290000.0,-290000.0
60022726,80054389,Single Premium Top-up         ,IF,2024-01-02,2019-12-28,2020-01-03,1474.0,20240115,5,2800000.0,0.0,56000.0,56000.0
60022726,80054398,Flex Prem Premium Collection  ,IF,2024-01-02,2019-12-30,2020-01-03,1474.0,20240115,5,5319000.0,0.0,216000.0,216000.0
60022726,80054398,Single Premium Top-up         ,IF,2024-01-03,2019-12-30,2020-01-03,1474.0,20240115,5,3089000.0,0.0,62000.0,62000.0
60022757,80055444,Flex Prem Premium Collection  ,IF,2024-01-11,2020-01-10,2020-01-16,1461.0,20240115,5,11052000.0,0.0,442000.0,442000.0
60022757,80055444,Single Premium Top-up         ,IF,2024-01-12,2020-01-10,2020-01-16,1461.0,20240115,5,3307000.0,0.0,66000.0,66000.0
60022763,80066725,Flex Prem Premium Collection  ,IF,2024-01-12,2020-11-13,2020-11-18,1154.0,20240115,5,2000000.0,0.0,120000.0,120000.0
60022764,80068761,Flex Prem Premium Collection  ,IF,2024-01-15,2020-12-18,2020-12-22,1120.0,20240115,5,8011000.0,0.0,482000.0,482000.0
60022764,80098206,Premium Collection            ,IF,2024-01-05,2021-12-06,2021-12-08,769.0,20240115,5,14238000.0,0.0,1012000.0,1012000.0
60022768,80054040,Flex Prem Premium Collection  ,IF,2024-01-10,2019-12-17,2019-12-24,1484.0,20240115,5,4905000.0,0.0,196000.0,196000.0
60022768,80054567,Flex Prem Premium Collection  ,IF,2024-01-09,2019-12-24,2019-12-27,1481.0,20240115,5,18425000.0,0.0,737000.0,737000.0
60022768,80054567,Single Premium Top-up         ,IF,2024-01-11,2019-12-24,2019-12-27,1481.0,20240115,5,1450000.0,0.0,29000.0,29000.0
60022776,80052571,Flex Prem Premium Collection  ,IF,2024-01-03,2019-12-02,2019-12-07,1501.0,20240115,5,5368000.0,0.0,214000.0,214000.0
60022779,80055467,Flex Prem Premium Collection  ,IF,2024-01-09,2020-01-10,2020-01-16,1461.0,20240115,5,17392000.0,0.0,707000.0,707000.0
60022779,80055467,Single Premium Top-up         ,IF,2024-01-11,2020-01-10,2020-01-16,1461.0,20240115,5,2736000.0,0.0,55000.0,55000.0
60022779,80055473,Flex Prem Premium Collection  ,IF,2024-01-09,2020-01-10,2020-01-16,1461.0,20240115,5,17463000.0,0.0,709000.0,709000.0
60022779,80055473,Single Premium Top-up         ,IF,2024-01-11,2020-01-10,2020-01-16,1461.0,20240115,5,2709000.0,0.0,54000.0,54000.0
60022779,80055481,Flex Prem Premium Collection  ,IF,2024-01-09,2020-01-10,2020-01-16,1461.0,20240115,5,18029000.0,0.0,721000.0,721000.0
60022779,80055481,Single Premium Top-up         ,IF,2024-01-11,2020-01-10,2020-01-16,1461.0,20240115,5,2012000.0,0.0,40000.0,40000.0
60022779,80055487,Flex Prem Premium Collection  ,IF,2024-01-09,2020-01-10,2020-01-16,1461.0,20240115,5,16153000.0,0.0,646000.0,646000.0
60022779,80055487,Single Premium Top-up         ,IF,2024-01-11,2020-01-10,2020-01-16,1461.0,20240115,5,4041000.0,0.0,81000.0,81000.0
60022779,80055772,Flex Prem Premium Collection  ,IF,2024-01-14,2020-01-15,2020-01-21,1456.0,20240115,5,17932000.0,0.0,723000.0,723000.0
60022779,80055772,Single Premium Top-up         ,IF,2024-01-15,2020-01-15,2020-01-21,1456.0,20240115,5,2233000.0,0.0,45000.0,45000.0
60022779,80055795,Flex Prem Premium Collection  ,IF,2024-01-15,2020-02-07,2020-02-14,1432.0,20240115,5,19352000.0,0.0,774000.0,774000.0
60022802,80055417,Flex Prem Premium Collection  ,IF,2024-01-08,2020-01-10,2020-01-17,1460.0,20240115,5,300000.0,0.0,12000.0,12000.0
60022802,80055417,Flex Prem Premium Collection  ,IF,2024-01-09,2020-01-10,2020-01-17,1460.0,20240115,5,7726000.0,0.0,309000.0,309000.0
60022802,80055417,Single Premium Top-up         ,IF,2024-01-11,2020-01-10,2020-01-17,1460.0,20240115,5,2477000.0,0.0,50000.0,50000.0
60022802,80070931,Flex Prem Premium Collection  ,IF,2024-01-04,2020-12-31,2021-01-11,1100.0,20240115,5,6333000.0,0.0,379000.0,379000.0
60022960,80052424,Flex Prem Premium Collection  ,IF,2024-01-10,2019-11-12,2019-11-18,1520.0,20240115,5,5001000.0,0.0,204000.0,204000.0
60022961,80055336,Flex Prem Premium Collection  ,IF,2024-01-11,2020-01-06,2020-01-16,1461.0,20240115,5,10445000.0,0.0,423000.0,423000.0
60022961,80055346,Flex Prem Premium Collection  ,IF,2024-01-03,2020-01-10,2020-01-16,1461.0,20240115,5,300000.0,0.0,12000.0,12000.0
60022975,80053349,Flex Prem Premium Collection  ,IF,2024-01-03,2019-11-26,2019-12-02,1506.0,20240115,5,9430000.0,0.0,383000.0,383000.0
60022975,80053349,Single Premium Top-up         ,IF,2024-01-04,2019-11-26,2019-12-02,1506.0,20240115,5,1344000.0,0.0,27000.0,27000.0
60022975,80066577,Flex Prem Premium Collection  ,IF,2024-01-10,2020-11-09,2020-11-19,1153.0,20240115,5,1728000.0,0.0,104000.0,104000.0
60023038,80055652,Flex Prem Premium Collection  ,IF,2024-01-15,2020-01-14,2020-01-18,1459.0,20240115,5,4683000.0,0.0,184000.0,184000.0
60023039,80053957,Flex Prem Premium Collection  ,IF,2024-01-08,2019-12-13,2019-12-23,1485.0,20240115,5,8332000.0,0.0,333000.0,333000.0
60023039,80053957,Single Premium Top-up         ,IF,2024-01-09,2019-12-13,2019-12-23,1485.0,20240115,5,3668000.0,0.0,73000.0,73000.0
60023053,80055751,Flex Prem Premium Collection  ,IF,2024-01-14,2020-02-10,2020-02-12,1434.0,20240115,5,25279000.0,0.0,1011000.0,1011000.0
60023058,80055269,Flex Prem Premium Collection  ,IF,2024-01-05,2020-01-02,2020-01-09,1468.0,20240115,5,5665000.0,0.0,227000.0,227000.0
60023058,80055269,Single Premium Top-up         ,IF,2024-01-08,2020-01-02,2020-01-09,1468.0,20240115,5,1100000.0,0.0,22000.0,22000.0
60023084,80052997,Flex Prem Premium Collection  ,IF,2024-01-05,2019-11-25,2019-12-05,1503.0,20240115,5,3000000.0,0.0,120000.0,120000.0
60023084,80054558,Flex Prem Premium Collection  ,IF,2024-01-15,2019-12-24,2019-12-27,1481.0,20240115,5,5263000.0,0.0,211000.0,211000.0
60023084,80055237,Flex Prem Premium Collection  ,IF,2024-01-05,2019-12-30,2020-01-06,1471.0,20240115,5,8274000.0,0.0,331000.0,331000.0
60023084,80055237,Single Premium Top-up         ,IF,2024-01-08,2019-12-30,2020-01-06,1471.0,20240115,5,1701000.0,0.0,34000.0,34000.0
60023084,80055242,Flex Prem Premium Collection  ,IF,2024-01-05,2019-12-30,2020-01-06,1471.0,20240115,5,5380000.0,0.0,226000.0,226000.0
60023084,80055242,Single Premium Top-up         ,IF,2024-01-08,2019-12-30,2020-01-06,1471.0,20240115,5,4415000.0,0.0,88000.0,88000.0
60023084,80055279,Single Premium Top-up         ,IF,2024-01-05,2020-01-02,2020-01-08,1469.0,20240115,5,1846000.0,0.0,37000.0,37000.0
60023111,80055679,Flex Prem Premium Collection  ,IF,2024-01-14,2020-01-17,2020-02-04,1442.0,20240115,5,5539000.0,0.0,222000.0,222000.0
60023159,80036561,Flex Prem Premium Collection  ,IF,2024-01-08,2019-01-08,2019-01-20,1822.0,20240115,5,8838000.0,0.0,93000.0,93000.0
60023159,80054362,Flex Prem Premium Collection  ,IF,2024-01-08,2019-12-23,2020-01-05,1472.0,20240115,5,9311000.0,0.0,367000.0,367000.0
60023159,80054373,Flex Prem Premium Collection  ,IF,2024-01-08,2019-12-23,2019-12-29,1479.0,20240115,5,8892000.0,0.0,360000.0,360000.0
60023159,80054396,Flex Prem Premium Collection  ,IF,2024-01-08,2019-12-23,2020-01-05,1472.0,20240115,5,9034000.0,0.0,355000.0,355000.0
60023159,80055739,Flex Prem Premium Collection  ,IF,2024-01-14,2020-01-15,2020-01-22,1455.0,20240115,5,4250000.0,0.0,170000.0,170000.0
60023159,80070495,Flex Prem Premium Collection  ,IF,2024-01-15,2020-12-29,2021-01-05,1106.0,20240115,5,2902000.0,0.0,174000.0,174000.0
60023159,80070928,Single Premium Top-up         ,IF,2024-01-02,2020-12-31,2021-01-06,1105.0,20240115,5,5000.0,0.0,0.0,0.0
60023159,80071561,Single Premium Top-up         ,IF,2024-01-02,2020-12-31,2021-01-06,1105.0,20240115,5,33000.0,0.0,1000.0,1000.0
60023159,80087076,Premium Collection            ,IF,2024-01-05,2021-07-20,2021-07-27,903.0,20240115,5,7590000.0,0.0,558000.0,558000.0
60023159,80095951,Premium Collection            ,IF,2024-01-03,2021-11-15,2021-11-22,785.0,20240115,5,6270000.0,0.0,480000.0,480000.0
60023164,80069983,Flex Prem Premium Collection  ,IF,2024-01-15,2020-12-28,2021-01-03,1108.0,20240115,5,8166000.0,0.0,489000.0,489000.0
60023189,80052511,Flex Prem Premium Collection  ,IF,2024-01-10,2019-11-15,2019-11-22,1516.0,20240115,5,10409000.0,0.0,416000.0,416000.0
60023189,80052511,Single Premium Top-up         ,IF,2024-01-11,2019-11-15,2019-11-22,1516.0,20240115,5,1760000.0,0.0,35000.0,35000.0
60023198,80052528,Flex Prem Premium Collection  ,IF,2024-01-10,2019-11-15,2019-11-22,1516.0,20240115,5,10021000.0,0.0,407000.0,407000.0
60023201,80055710,Flex Prem Premium Collection  ,IF,2024-01-14,2020-01-15,2020-01-19,1458.0,20240115,5,12727000.0,0.0,509000.0,509000.0
60023201,80055710,Single Premium Top-up         ,IF,2024-01-15,2020-01-15,2020-01-19,1458.0,20240115,5,2276000.0,0.0,46000.0,46000.0
60023201,80096160,Premium Collection            ,IF,2024-01-15,2021-11-17,2021-11-26,781.0,20240115,5,7691000.0,0.0,615000.0,615000.0
60023247,80055331,Flex Prem Premium Collection  ,IF,2024-01-02,2020-01-03,2020-01-14,1463.0,20240115,5,8289000.0,0.0,332000.0,332000.0
60023247,80055331,Single Premium Top-up         ,IF,2024-01-04,2020-01-03,2020-01-14,1463.0,20240115,5,1781000.0,0.0,36000.0,36000.0
60023247,80055339,Flex Prem Premium Collection  ,IF,2024-01-02,2020-01-03,2020-01-14,1463.0,20240115,5,8312000.0,0.0,336000.0,336000.0
60023247,80055339,Single Premium Top-up         ,IF,2024-01-04,2020-01-03,2020-01-14,1463.0,20240115,5,1789000.0,0.0,36000.0,36000.0
60023289,80052645,Flex Prem Premium Collection  ,IF,2024-01-08,2019-11-20,2019-11-30,1508.0,20240115,5,19550000.0,0.0,782000.0,782000.0
60023289,80052645,Single Premium Top-up         ,IF,2024-01-09,2019-11-20,2019-11-30,1508.0,20240115,5,3522000.0,0.0,70000.0,70000.0
60023304,80053643,Flex Prem Premium Collection  ,IF,2024-01-10,2019-12-06,2019-12-11,1497.0,20240115,5,8362000.0,0.0,328000.0,328000.0
60023304,80071375,Flex Prem Premium Collection  ,IF,2024-01-10,2020-12-31,2021-01-06,1105.0,20240115,5,10184000.0,0.0,611000.0,611000.0
60023312,80054168,Flex Prem Premium Collection  ,IF,2024-01-09,2019-12-23,2019-12-30,1478.0,20240115,5,5678000.0,0.0,227000.0,227000.0
60023312,80054173,Flex Prem Premium Collection  ,IF,2024-01-09,2019-12-19,2019-12-30,1478.0,20240115,5,5257000.0,0.0,214000.0,214000.0
60023312,80056513,Flex Prem Premium Collection  ,IF,2024-01-09,2020-02-24,2020-02-28,1418.0,20240115,5,2000000.0,0.0,120000.0,120000.0
60023333,80044241,Flex Prem Premium Collection  ,IF,2024-01-15,2019-05-28,2019-06-03,1688.0,20240115,5,1903000.0,0.0,76000.0,76000.0
60023354,80055197,Flex Prem Premium Collection  ,IF,2024-01-15,2019-12-30,2020-01-07,1470.0,20240115,5,500000.0,0.0,20000.0,20000.0
60023373,80052919,Flex Prem Premium Collection  ,IF,2024-01-03,2019-11-26,2019-12-02,1506.0,20240115,5,42000.0,0.0,2000.0,2000.0
60023433,80055470,Flex Prem Premium Collection  ,IF,2024-01-09,2020-01-20,2020-02-03,1443.0,20240115,5,6819000.0,0.0,273000.0,273000.0
60023433,80055470,Single Premium Top-up         ,IF,2024-01-11,2020-01-20,2020-02-03,1443.0,20240115,5,2894000.0,0.0,58000.0,58000.0
60023490,80059628,Flex Prem Premium Collection  ,IF,2024-01-04,2020-06-16,2020-06-19,1306.0,20240115,5,8209000.0,0.0,483000.0,483000.0
60023530,80057131,Flex Prem Premium Collection  ,IF,2024-01-03,2020-03-23,2020-03-26,1391.0,20240115,5,1780000.0,0.0,107000.0,107000.0
60023586,80055283,Flex Prem Premium Collection  ,IF,2024-01-12,2020-01-07,2020-01-12,1465.0,20240115,5,7000000.0,0.0,287000.0,287000.0
60023586,80099704,Premium Collection            ,IF,2024-01-08,2021-12-22,2022-01-09,737.0,20240115,5,10145000.0,0.0,705000.0,705000.0
60023610,80054503,Flex Prem Premium Collection  ,IF,2024-01-02,2019-12-24,2019-12-30,1478.0,20240115,5,2800000.0,0.0,112000.0,112000.0
60023655,80070294,Flex Prem Premium Collection  ,IF,2024-01-05,2020-12-29,2021-01-04,1107.0,20240115,5,1000000.0,0.0,60000.0,60000.0
60023655,80072058,Flex Prem Premium Collection  ,IF,2024-01-15,2021-01-18,2021-01-21,1090.0,20240115,5,151000.0,0.0,10000.0,10000.0
60023655,80080669,Premium Collection            ,IF,2024-01-03,2021-05-04,2021-05-09,982.0,20240115,5,8505000.0,0.0,592000.0,592000.0
60023655,80125545,Premium Collection            ,IF,2024-01-03,2022-11-18,2022-11-23,419.0,20240115,5,9018000.0,0.0,902000.0,902000.0
