,Commission Agent,Policy No,Premium transaction name,Policy Status,Applied Premium Date,CheckTer,Issued Date,Receive Policy date,Freelook,CUTOFF,Premium Collected,FYC,RYC,Status
770,60012256,80018487,Flex Prem Premium Collection  ,IF,2024-01-08,,2017-12-24,2017-12-28,2210.0,20240115,15347000.0,0.0,177000.0,5
771,60012256,80018487,Flex Prem Premium Collection  ,IF,2024-01-08,,2017-12-24,2017-12-28,2221.0,20240126,15347000.0,0.0,177000.0,5
772,60012256,80019411,Flex Prem Premium Collection  ,IF,2024-01-11,,2018-01-10,2018-01-16,2191.0,20240115,10190000.0,0.0,109000.0,5
773,60012256,80019411,Flex Prem Premium Collection  ,IF,2024-01-11,,2018-01-10,2018-01-16,2202.0,20240126,10190000.0,0.0,109000.0,5
774,60012256,80019546,Flex Prem Premium Collection  ,IF,2024-01-16,,2018-01-16,2018-01-20,2198.0,20240126,5108000.0,0.0,57000.0,5
775,60012256,80019546,Single Premium Top-up         ,IF,2024-01-17,,2018-01-16,2018-01-20,2198.0,20240126,1241000.0,0.0,12000.0,5
776,60012256,80019640,Flex Prem Premium Collection  ,IF,2024-01-19,,2018-01-22,2018-01-30,2188.0,20240126,7393000.0,0.0,86000.0,5
777,60012256,80019640,Single Premium Top-up         ,IF,2024-01-22,,2018-01-22,2018-01-30,2188.0,20240126,4111000.0,0.0,41000.0,5
778,60012256,80019932,Flex Prem Premium Collection  ,IF,2024-01-26,,2018-01-25,2018-02-05,2182.0,20240126,8719000.0,0.0,94000.0,5
779,60012256,80066286,Flex Prem Premium Collection  ,IF,2024-01-18,,2020-11-03,2020-11-06,1177.0,20240126,3000000.0,0.0,179000.0,5
780,60012256,80067942,Flex Prem Premium Collection  ,IF,2024-01-26,,2020-11-29,2020-12-04,1149.0,20240126,20000000.0,0.0,1200000.0,5
781,60012256,80068459,Flex Prem Premium Collection  ,IF,2024-01-04,,2020-12-04,2020-12-09,1133.0,20240115,12004000.0,0.0,721000.0,5
782,60012256,80068459,Flex Prem Premium Collection  ,IF,2024-01-04,,2020-12-04,2020-12-09,1144.0,20240126,12004000.0,0.0,721000.0,5
783,60012256,80071773,Flex Prem Premium Collection  ,IF,2024-01-12,,2021-01-06,2021-01-14,1097.0,20240115,2616000.0,0.0,156000.0,5
784,60012256,80071773,Flex Prem Premium Collection  ,IF,2024-01-12,,2021-01-06,2021-01-14,1108.0,20240126,2616000.0,0.0,156000.0,5
785,60012256,80071834,Flex Prem Premium Collection  ,IF,2024-01-16,,2021-01-08,2021-01-14,1108.0,20240126,10583000.0,0.0,635000.0,5
786,60012256,80072503,Flex Prem Premium Collection  ,IF,2024-01-26,,2021-01-27,2021-02-03,1088.0,20240126,12500000.0,0.0,749000.0,5
787,60012280,80132862,Premium Collection            ,IF,2024-01-16,,2023-02-03,2023-02-10,351.0,20240126,24309000.0,0.0,1955000.0,5
788,60012281,80019425,Flex Prem Premium Collection  ,IF,2024-01-11,,2018-01-11,2018-01-16,2191.0,20240115,72000.0,0.0,1000.0,5
789,60012281,80019425,Flex Prem Premium Collection  ,IF,2024-01-11,,2018-01-11,2018-01-16,2202.0,20240126,72000.0,0.0,1000.0,5
790,60012281,80019425,Flex Prem Premium Collection  ,IF,2024-01-18,,2018-01-11,2018-01-16,2202.0,20240126,7173000.0,0.0,72000.0,5
791,60012281,80019426,Flex Prem Premium Collection  ,IF,2024-01-11,,2018-01-11,2018-01-16,2191.0,20240115,88000.0,0.0,1000.0,5
792,60012281,80019426,Flex Prem Premium Collection  ,IF,2024-01-11,,2018-01-11,2018-01-16,2202.0,20240126,88000.0,0.0,1000.0,5
793,60012281,80019426,Flex Prem Premium Collection  ,IF,2024-01-18,,2018-01-11,2018-01-16,2202.0,20240126,8608000.0,0.0,86000.0,5
794,60012310,80021905,Flex Prem Premium Collection  ,IF,2024-01-09,,2018-03-28,2018-04-05,2112.0,20240115,500000.0,0.0,5000.0,5
795,60012310,80021905,Flex Prem Premium Collection  ,IF,2024-01-09,,2018-03-28,2018-04-05,2123.0,20240126,500000.0,0.0,5000.0,5
796,60012310,80023046,Flex Prem Premium Collection  ,IF,2024-01-09,,2018-04-26,2018-05-15,2072.0,20240115,474000.0,0.0,5000.0,5
797,60012310,80023046,Flex Prem Premium Collection  ,IF,2024-01-09,,2018-04-26,2018-05-15,2083.0,20240126,474000.0,0.0,5000.0,5
798,60012312,80019650,Flex Prem Premium Collection  ,IF,2024-01-19,,2018-01-22,2018-02-02,2185.0,20240126,5447000.0,0.0,67000.0,5
799,60012312,80019650,Single Premium Top-up         ,IF,2024-01-22,,2018-01-22,2018-02-02,2185.0,20240126,1753000.0,0.0,18000.0,5
800,60012351,80019638,Flex Prem Premium Collection  ,IF,2024-01-19,,2018-01-22,2018-01-29,2189.0,20240126,150000.0,0.0,2000.0,5
801,60012411,80019825,Flex Prem Premium Collection  ,IF,2024-01-24,,2018-01-24,2018-01-30,2188.0,20240126,4689000.0,0.0,50000.0,5
802,60012411,80055330,Flex Prem Premium Collection  ,IF,2024-01-04,,2020-01-07,2020-01-15,1462.0,20240115,8961000.0,0.0,349000.0,5
803,60012411,80055330,Flex Prem Premium Collection  ,IF,2024-01-04,,2020-01-07,2020-01-15,1473.0,20240126,8961000.0,0.0,349000.0,5
804,60012411,80055330,Single Premium Top-up         ,IF,2024-01-05,,2020-01-07,2020-01-15,1462.0,20240115,3447000.0,0.0,69000.0,5
805,60012411,80055330,Single Premium Top-up         ,IF,2024-01-05,,2020-01-07,2020-01-15,1473.0,20240126,3447000.0,0.0,69000.0,5
806,60012411,80111936,Premium Collection            ,IF,2024-01-19,,2022-06-17,2022-06-26,580.0,20240126,4526000.0,0.0,401000.0,5
807,60012433,80019590,Flex Prem Premium Collection  ,IF,2024-01-17,,2018-01-18,2018-01-24,2194.0,20240126,10434000.0,0.0,128000.0,5
808,60012479,80019666,Flex Prem Premium Collection  ,IF,2024-01-19,,2018-01-25,2018-01-30,2188.0,20240126,4455000.0,0.0,45000.0,5
809,60012485,80019833,Flex Prem Premium Collection  ,IF,2024-01-24,,2018-01-25,2018-01-30,2188.0,20240126,9186000.0,0.0,97000.0,5
810,60012485,80019833,Single Premium Top-up         ,IF,2024-01-25,,2018-01-25,2018-01-30,2188.0,20240126,2764000.0,0.0,28000.0,5
811,60012548,80007444,Premium Collection            ,IF,2024-01-04,,2016-11-29,2016-12-06,2597.0,20240115,12601000.0,0.0,258000.0,5
812,60012548,80007444,Premium Collection            ,IF,2024-01-04,,2016-11-29,2016-12-06,2608.0,20240126,12601000.0,0.0,258000.0,5
813,60012548,80009127,Flex Prem Premium Collection  ,IF,2024-01-05,,2017-01-12,2017-01-17,2555.0,20240115,4000000.0,0.0,40000.0,5
814,60012548,80009127,Flex Prem Premium Collection  ,IF,2024-01-05,,2017-01-12,2017-01-17,2566.0,20240126,4000000.0,0.0,40000.0,5
815,60012548,80009216,Flex Prem Premium Collection  ,IF,2024-01-13,,2017-01-13,2017-01-17,2555.0,20240115,3448000.0,0.0,34000.0,5
816,60012548,80009216,Flex Prem Premium Collection  ,IF,2024-01-13,,2017-01-13,2017-01-17,2566.0,20240126,3448000.0,0.0,34000.0,5
817,60012548,80009484,Flex Prem Premium Collection  ,IF,2024-01-19,,2017-01-19,2017-01-25,2558.0,20240126,4000000.0,0.0,40000.0,5
818,60012548,80009658,Flex Prem Premium Collection  ,IF,2024-01-25,,2017-01-25,2017-02-05,2547.0,20240126,6000000.0,0.0,60000.0,5
819,60012548,80009659,Flex Prem Premium Collection  ,IF,2024-01-25,,2017-02-13,2017-02-15,2537.0,20240126,6000000.0,0.0,60000.0,5
820,60012548,80035659,Flex Prem Premium Collection  ,IF,2024-01-24,,2018-12-25,2019-01-05,1848.0,20240126,7930000.0,0.0,93000.0,5
821,60012548,80046647,Flex Prem Premium Collection  ,IF,2024-01-24,,2019-07-16,2019-07-19,1653.0,20240126,2976000.0,0.0,119000.0,5
822,60012548,80053137,Flex Prem Premium Collection  ,IF,2024-01-22,,2019-11-25,2019-12-14,1505.0,20240126,5921000.0,0.0,250000.0,5
823,60012548,80053137,Full Contract Reversal        ,IF,2024-01-22,,2019-11-25,2019-12-14,1505.0,20240126,-616000.0,0.0,-226000.0,5
824,60012548,80053137,Single Premium Top-up         ,IF,2024-01-24,,2019-11-25,2019-12-14,1505.0,20240126,926000.0,0.0,19000.0,5
825,60012548,80055778,Flex Prem Premium Collection  ,IF,2024-01-26,,2020-01-15,2020-01-20,1468.0,20240126,8848000.0,0.0,361000.0,5
826,60012548,80081314,Premium Collection            ,IF,2024-01-12,,2021-05-18,2021-05-26,965.0,20240115,5013000.0,0.0,384000.0,5
827,60012548,80081314,Premium Collection            ,IF,2024-01-12,,2021-05-18,2021-05-26,976.0,20240126,5013000.0,0.0,384000.0,5
828,60012551,80036571,Flex Prem Premium Collection  ,IF,2024-01-09,,2019-01-25,2019-02-14,1797.0,20240115,8430000.0,0.0,90000.0,5
829,60012551,80036571,Flex Prem Premium Collection  ,IF,2024-01-09,,2019-01-25,2019-02-14,1808.0,20240126,8430000.0,0.0,90000.0,5
830,60012551,80036571,Single Premium Top-up         ,IF,2024-01-11,,2019-01-25,2019-02-14,1797.0,20240115,2058000.0,0.0,21000.0,5
831,60012551,80036571,Single Premium Top-up         ,IF,2024-01-11,,2019-01-25,2019-02-14,1808.0,20240126,2058000.0,0.0,21000.0,5
832,60012573,80019715,Flex Prem Premium Collection  ,IF,2024-01-22,,2018-01-23,2018-01-29,2189.0,20240126,2000000.0,0.0,26000.0,5
833,60012639,80033971,Flex Prem Premium Collection  ,IF,2024-01-16,,2018-11-28,2018-12-05,1879.0,20240126,8478000.0,0.0,85000.0,5
834,60012686,80020141,Flex Prem Premium Collection  ,IF,2024-01-26,,2018-01-31,2018-02-09,2178.0,20240126,11583000.0,0.0,134000.0,5
835,60012700,80019875,Flex Prem Premium Collection  ,IF,2024-01-24,,2018-01-25,2018-01-31,2187.0,20240126,9212000.0,0.0,92000.0,5
836,60012700,80019876,Flex Prem Premium Collection  ,IF,2024-01-24,,2018-01-25,2018-02-06,2181.0,20240126,8332000.0,0.0,83000.0,5
837,60012700,80055853,Flex Prem Premium Collection  ,IF,2024-01-19,,2020-01-20,2020-02-12,1445.0,20240126,8734000.0,0.0,335000.0,5
838,60012709,80019957,Flex Prem Premium Collection  ,IF,2024-01-25,,2018-01-25,2018-02-02,2185.0,20240126,10000000.0,0.0,100000.0,5
839,60012709,80019957,Single Premium Top-up         ,IF,2024-01-26,,2018-01-25,2018-02-02,2185.0,20240126,1758000.0,0.0,18000.0,5
840,60012856,80021153,Flex Prem Premium Collection  ,IF,2024-01-16,,2018-03-19,2018-03-21,2138.0,20240126,1587000.0,0.0,16000.0,5
841,60012920,80071851,Flex Prem Premium Collection  ,IF,2024-01-22,,2021-01-15,2021-01-20,1102.0,20240126,6332000.0,0.0,380000.0,5
842,60012920,80071877,Flex Prem Premium Collection  ,IF,2024-01-22,,2021-01-11,2021-01-13,1109.0,20240126,12612000.0,0.0,757000.0,5
843,60012932,80026285,Flex Prem Premium Collection  ,IF,2024-01-12,,2018-07-18,2018-08-01,1994.0,20240115,4163000.0,0.0,42000.0,5
844,60012932,80026285,Flex Prem Premium Collection  ,IF,2024-01-12,,2018-07-18,2018-08-01,2005.0,20240126,4163000.0,0.0,42000.0,5
845,60012932,80026285,Single Premium Top-up         ,IF,2024-01-19,,2018-07-18,2018-08-01,2005.0,20240126,871000.0,0.0,9000.0,5
846,60013081,80005059,Premium Collection            ,IF,2024-01-08,,2016-08-29,2016-09-10,2684.0,20240115,3702000.0,0.0,75000.0,5
847,60013081,80005059,Premium Collection            ,IF,2024-01-08,,2016-08-29,2016-09-10,2695.0,20240126,3702000.0,0.0,75000.0,5
848,60013087,80036340,Flex Prem Premium Collection  ,IF,2024-01-24,,2018-12-28,2019-01-03,1850.0,20240126,5151000.0,0.0,52000.0,5
849,60013087,80036340,Single Premium Top-up         ,IF,2024-01-25,,2018-12-28,2019-01-03,1850.0,20240126,1907000.0,0.0,19000.0,5
850,60013104,80039261,Flex Prem Premium Collection  ,IF,2024-01-19,,2019-03-04,2019-03-09,1785.0,20240126,955000.0,0.0,38000.0,5
851,60013104,80039261,Single Premium Top-up         ,IF,2024-01-22,,2019-03-04,2019-03-09,1785.0,20240126,2801000.0,0.0,56000.0,5
852,60013110,80021508,Flex Prem Premium Collection  ,IF,2024-01-20,,2018-03-24,2018-04-02,2126.0,20240126,3125000.0,0.0,31000.0,5
853,60013167,80025924,Flex Prem Premium Collection  ,IF,2024-01-11,,2018-06-29,2018-07-08,2018.0,20240115,4000000.0,0.0,40000.0,5
854,60013167,80025924,Flex Prem Premium Collection  ,IF,2024-01-11,,2018-06-29,2018-07-08,2029.0,20240126,4000000.0,0.0,40000.0,5
855,60013167,80044093,Flex Prem Premium Collection  ,IF,2024-01-11,,2019-05-27,2019-06-03,1688.0,20240115,2000000.0,0.0,80000.0,5
856,60013167,80044093,Flex Prem Premium Collection  ,IF,2024-01-11,,2019-05-27,2019-06-03,1699.0,20240126,2000000.0,0.0,80000.0,5
857,60013171,80033869,Flex Prem Premium Collection  ,IF,2024-01-18,,2018-11-30,2018-12-18,1866.0,20240126,4978000.0,0.0,50000.0,5
858,60013188,80021178,Flex Prem Premium Collection  ,IF,2024-01-19,,2018-03-20,2018-03-27,2132.0,20240126,3000000.0,0.0,30000.0,5
859,60013222,80035704,Flex Prem Premium Collection  ,IF,2024-01-17,,2018-12-25,2019-01-03,1850.0,20240126,12078000.0,0.0,121000.0,5
860,60013338,80033796,Flex Prem Premium Collection  ,IF,2024-01-19,,2018-11-27,2018-12-03,1881.0,20240126,3592000.0,0.0,38000.0,5
861,60013338,80085911,Premium Collection            ,IF,2024-01-05,,2021-06-30,2021-07-05,925.0,20240115,3113000.0,0.0,241000.0,5
862,60013338,80085911,Premium Collection            ,IF,2024-01-05,,2021-06-30,2021-07-05,936.0,20240126,3113000.0,0.0,241000.0,5
863,60013398,80011327,Flex Prem Premium Collection  ,IF,2024-01-11,,2017-04-24,2017-05-03,2449.0,20240115,3421000.0,0.0,34000.0,5
864,60013398,80011327,Flex Prem Premium Collection  ,IF,2024-01-11,,2017-04-24,2017-05-03,2460.0,20240126,3421000.0,0.0,34000.0,5
865,60013398,80017550,Flex Prem Premium Collection  ,IF,2024-01-08,,2017-11-26,2017-11-30,2238.0,20240115,11071000.0,0.0,121000.0,5
866,60013398,80017550,Flex Prem Premium Collection  ,IF,2024-01-08,,2017-11-26,2017-11-30,2249.0,20240126,11071000.0,0.0,121000.0,5
867,60013398,80017550,Single Premium Top-up         ,IF,2024-01-09,,2017-11-26,2017-11-30,2238.0,20240115,3741000.0,0.0,37000.0,5
868,60013398,80017550,Single Premium Top-up         ,IF,2024-01-09,,2017-11-26,2017-11-30,2249.0,20240126,3741000.0,0.0,37000.0,5
869,60013398,80018738,Flex Prem Premium Collection  ,IF,2024-01-04,,2017-12-25,2017-12-29,2209.0,20240115,1050000.0,0.0,11000.0,5
870,60013398,80018738,Flex Prem Premium Collection  ,IF,2024-01-04,,2017-12-25,2017-12-29,2220.0,20240126,1050000.0,0.0,11000.0,5
871,60013433,80014599,Flex Prem Premium Collection  ,IF,2024-01-22,,2017-08-24,2017-09-09,2331.0,20240126,5001000.0,0.0,50000.0,5
872,60013438,80025551,Flex Prem Premium Collection  ,IF,2024-01-16,,2018-06-28,2018-07-10,2027.0,20240126,500000.0,0.0,5000.0,5
873,60013447,80034877,Flex Prem Premium Collection  ,IF,2024-01-02,,2018-12-18,2018-12-26,1847.0,20240115,11392000.0,0.0,118000.0,5
874,60013447,80034877,Flex Prem Premium Collection  ,IF,2024-01-02,,2018-12-18,2018-12-26,1858.0,20240126,11392000.0,0.0,118000.0,5
875,60013447,80034877,Single Premium Top-up         ,IF,2024-01-03,,2018-12-18,2018-12-26,1847.0,20240115,608000.0,0.0,6000.0,5
876,60013447,80034877,Single Premium Top-up         ,IF,2024-01-03,,2018-12-18,2018-12-26,1858.0,20240126,608000.0,0.0,6000.0,5
877,60013447,80034907,Flex Prem Premium Collection  ,IF,2024-01-03,,2018-12-18,2018-12-28,1845.0,20240115,5138000.0,0.0,54000.0,5
878,60013447,80034907,Flex Prem Premium Collection  ,IF,2024-01-03,,2018-12-18,2018-12-28,1856.0,20240126,5138000.0,0.0,54000.0,5
879,60013447,80034907,Single Premium Top-up         ,IF,2024-01-04,,2018-12-18,2018-12-28,1845.0,20240115,862000.0,0.0,9000.0,5
880,60013447,80034907,Single Premium Top-up         ,IF,2024-01-04,,2018-12-18,2018-12-28,1856.0,20240126,862000.0,0.0,9000.0,5
881,60013447,80034923,Flex Prem Premium Collection  ,IF,2024-01-03,,2018-12-18,2018-12-28,1845.0,20240115,5354000.0,0.0,63000.0,5
882,60013447,80034923,Flex Prem Premium Collection  ,IF,2024-01-03,,2018-12-18,2018-12-28,1856.0,20240126,5354000.0,0.0,63000.0,5
883,60013447,80034923,Single Premium Top-up         ,IF,2024-01-04,,2018-12-18,2018-12-28,1845.0,20240115,646000.0,0.0,6000.0,5
884,60013447,80034923,Single Premium Top-up         ,IF,2024-01-04,,2018-12-18,2018-12-28,1856.0,20240126,646000.0,0.0,6000.0,5
885,60013581,80025339,Single Premium Top-up         ,IF,2024-01-17,,2018-06-26,2018-07-08,2029.0,20240126,2587000.0,0.0,26000.0,5
886,60013734,80018466,Flex Prem Premium Collection  ,IF,2024-01-18,,2017-12-21,2017-12-25,2224.0,20240126,10000000.0,0.0,100000.0,5
887,60013734,80018467,Flex Prem Premium Collection  ,IF,2024-01-18,,2017-12-21,2017-12-25,2224.0,20240126,5708000.0,8000.0,49000.0,5
888,60013734,80018470,Flex Prem Premium Collection  ,IF,2024-01-18,,2017-12-21,2017-12-25,2224.0,20240126,5000000.0,0.0,50000.0,5
889,60013734,80072228,Flex Prem Premium Collection  ,IF,2024-01-20,,2021-02-08,2021-02-21,1070.0,20240126,300000.0,0.0,19000.0,5
890,60013734,80072457,Flex Prem Premium Collection  ,IF,2024-01-25,,2021-01-26,2021-02-21,1070.0,20240126,300000.0,0.0,19000.0,5
891,60013734,80072458,Flex Prem Premium Collection  ,IF,2024-01-25,,2021-01-26,2021-02-21,1070.0,20240126,313000.0,0.0,19000.0,5
892,60013742,80013487,Flex Prem Premium Collection  ,IF,2024-01-19,,2017-07-20,2017-07-25,2377.0,20240126,1732000.0,0.0,22000.0,5
893,60013742,80013487,Single Premium Top-up         ,IF,2024-01-22,,2017-07-20,2017-07-25,2377.0,20240126,1268000.0,0.0,13000.0,5
894,60013743,80023570,Flex Prem Premium Collection  ,IF,2024-01-19,,2018-05-22,2018-05-25,2073.0,20240126,5275000.0,7000.0,45000.0,5
895,60013855,80046463,Flex Prem Premium Collection  ,IF,2024-01-09,,2019-07-08,2019-07-12,1649.0,20240115,4900000.0,0.0,201000.0,5
896,60013855,80046463,Flex Prem Premium Collection  ,IF,2024-01-09,,2019-07-08,2019-07-12,1660.0,20240126,4900000.0,0.0,201000.0,5
897,60013855,80046463,Single Premium Top-up         ,IF,2024-01-11,,2019-07-08,2019-07-12,1649.0,20240115,1564000.0,0.0,31000.0,5
898,60013855,80046463,Single Premium Top-up         ,IF,2024-01-11,,2019-07-08,2019-07-12,1660.0,20240126,1564000.0,0.0,31000.0,5
899,60013928,80023778,Single Premium Top-up         ,IF,2024-01-02,,2018-05-23,2018-05-31,2056.0,20240115,962000.0,0.0,10000.0,5
900,60013928,80023778,Single Premium Top-up         ,IF,2024-01-02,,2018-05-23,2018-05-31,2067.0,20240126,962000.0,0.0,10000.0,5
901,60013930,80017635,Flex Prem Premium Collection  ,IF,2024-01-18,,2017-11-27,2017-12-09,2240.0,20240126,6986000.0,0.0,79000.0,5
902,60013970,80019685,Flex Prem Premium Collection  ,IF,2024-01-20,,2018-01-25,2018-02-04,2183.0,20240126,802000.0,0.0,8000.0,5
903,60014027,80032621,Flex Prem Premium Collection  ,IF,2024-01-08,,2018-11-12,2018-11-18,1885.0,20240115,5769000.0,0.0,58000.0,5
904,60014027,80032621,Flex Prem Premium Collection  ,IF,2024-01-08,,2018-11-12,2018-11-18,1896.0,20240126,5769000.0,0.0,58000.0,5
905,60014027,80032621,Single Premium Top-up         ,IF,2024-01-11,,2018-11-12,2018-11-18,1885.0,20240115,3675000.0,0.0,37000.0,5
906,60014027,80032621,Single Premium Top-up         ,IF,2024-01-11,,2018-11-12,2018-11-18,1896.0,20240126,3675000.0,0.0,37000.0,5
907,60014027,80071869,Flex Prem Premium Collection  ,IF,2024-01-11,,2021-01-11,2021-01-15,1096.0,20240115,4260000.0,0.0,256000.0,5
908,60014027,80071869,Flex Prem Premium Collection  ,IF,2024-01-11,,2021-01-11,2021-01-15,1107.0,20240126,4260000.0,0.0,256000.0,5
909,60014027,80088778,Premium Collection            ,IF,2024-01-15,,2021-07-31,2021-08-03,896.0,20240115,6180000.0,0.0,398000.0,5
910,60014027,80088778,Premium Collection            ,IF,2024-01-15,,2021-07-31,2021-08-03,907.0,20240126,6180000.0,0.0,398000.0,5
911,60014044,80037627,Flex Prem Premium Collection  ,IF,2024-01-23,,2019-01-25,2019-02-12,1810.0,20240126,4000000.0,0.0,40000.0,5
912,60014044,80037627,Single Premium Top-up         ,IF,2024-01-24,,2019-01-25,2019-02-12,1810.0,20240126,2974000.0,0.0,30000.0,5
913,60014049,80024647,Flex Prem Premium Collection  ,IF,2024-01-15,,2018-06-13,2018-06-20,2036.0,20240115,500000.0,0.0,5000.0,5
914,60014049,80024647,Flex Prem Premium Collection  ,IF,2024-01-15,,2018-06-13,2018-06-20,2047.0,20240126,500000.0,0.0,5000.0,5
915,60014094,80025735,Single Premium Top-up         ,IF,2024-01-26,,2018-06-28,2018-07-07,2030.0,20240126,4308000.0,0.0,43000.0,5
916,60014094,80101881,Premium Collection            ,IF,2024-01-22,,2022-01-17,2022-01-21,736.0,20240126,8010000.0,0.0,591000.0,5
917,60014118,80024905,Flex Prem Premium Collection  ,IF,2024-01-09,,2018-06-21,2018-06-27,2029.0,20240115,1000000.0,0.0,10000.0,5
918,60014118,80024905,Flex Prem Premium Collection  ,IF,2024-01-09,,2018-06-21,2018-06-27,2040.0,20240126,1000000.0,0.0,10000.0,5
919,60014232,80023584,Flex Prem Premium Collection  ,IF,2024-01-15,,2018-05-21,2018-05-25,2062.0,20240115,4484000.0,0.0,49000.0,5
920,60014232,80023584,Flex Prem Premium Collection  ,IF,2024-01-15,,2018-05-21,2018-05-25,2073.0,20240126,4484000.0,0.0,49000.0,5
921,60014232,80026926,Flex Prem Premium Collection  ,IF,2024-01-15,,2018-07-26,2018-08-04,1991.0,20240115,3162000.0,0.0,32000.0,5
922,60014232,80026926,Flex Prem Premium Collection  ,IF,2024-01-15,,2018-07-26,2018-08-04,2002.0,20240126,3162000.0,0.0,32000.0,5
923,60014232,80026926,Single Premium Top-up         ,IF,2024-01-16,,2018-07-26,2018-08-04,2002.0,20240126,1888000.0,0.0,19000.0,5
924,60014386,80126105,Premium Collection            ,IF,2024-01-19,,2022-11-24,2022-11-28,425.0,20240126,6170000.0,0.0,583000.0,5
925,60014401,80018069,Flex Prem Premium Collection  ,IF,2024-01-09,,2017-12-08,2017-12-17,2221.0,20240115,5925000.0,0.0,70000.0,5
926,60014401,80018069,Flex Prem Premium Collection  ,IF,2024-01-09,,2017-12-08,2017-12-17,2232.0,20240126,5925000.0,0.0,70000.0,5
927,60014401,80018069,Single Premium Top-up         ,IF,2024-01-11,,2017-12-08,2017-12-17,2221.0,20240115,1855000.0,0.0,19000.0,5
928,60014401,80018069,Single Premium Top-up         ,IF,2024-01-11,,2017-12-08,2017-12-17,2232.0,20240126,1855000.0,0.0,19000.0,5
929,60014401,80018083,Flex Prem Premium Collection  ,IF,2024-01-09,,2017-12-11,2017-12-17,2221.0,20240115,8282000.0,0.0,88000.0,5
930,60014401,80018083,Flex Prem Premium Collection  ,IF,2024-01-09,,2017-12-11,2017-12-17,2232.0,20240126,8282000.0,0.0,88000.0,5
931,60014401,80018083,Single Premium Top-up         ,IF,2024-01-11,,2017-12-11,2017-12-17,2221.0,20240115,2660000.0,0.0,27000.0,5
