,AGENT NO,PY2,RYC,%Bonus,Bonus RYC
3841,60068781,0.0,,0.0,
3842,60068787,0.0,,0.0,
3843,60068789,0.0,,0.0,
3844,60068790,0.0,,0.0,
3845,60068791,0.0,,0.0,
3846,60068794,0.6609,2183000.0,0.0,0.0
3847,60068803,0.0312,,0.0,
3848,60068806,0.0,,0.0,
3849,60068808,0.0,,0.0,
3850,60068809,0.502,,0.0,
3851,60068812,0.0,,0.0,
3852,60068813,0.1508,,0.0,
3853,60068818,0.0,,0.0,
3854,60068820,0.0,,0.0,
3855,60068824,0.335,,0.0,
3856,60068825,0.0,,0.0,
3857,60068826,0.5008,,0.0,
3858,60068827,0.2514,,0.0,
3859,60068845,0.0,,0.0,
3860,60068846,0.0,,0.0,
3861,60068860,1.0,,0.5,
3862,60068861,0.4281,,0.0,
3863,60068862,0.0,,0.0,
3864,60068863,0.0,,0.0,
3865,60068865,0.0,,0.0,
3866,60068868,1.0,,0.5,
3867,60068875,1.0,,0.5,
3868,60068876,0.0,,0.0,
3869,60068877,0.0,,0.0,
3870,60068885,0.0,,0.0,
3871,60068887,0.5556,,0.0,
3872,60068888,0.0,,0.0,
3873,60068889,0.0,,0.0,
3874,60068893,0.0,,0.0,
3875,60068895,0.0,,0.0,
3876,60068896,0.0,,0.0,
3877,60068897,0.0,,0.0,
3878,60068900,0.0,,0.0,
3879,60068904,0.3497,,0.0,
3880,60068909,0.0,,0.0,
3881,60068910,0.4949,,0.0,
3882,60068916,0.8312,,0.35,
3883,60068921,0.1175,,0.0,
3884,60068922,0.0,,0.0,
3885,60068923,0.0,,0.0,
3886,60068924,0.0,,0.0,
3887,60068925,1.0,,0.5,
3888,60068926,0.0,,0.0,
3889,60068929,0.0,,0.0,
3890,60068932,0.0,,0.0,
3891,60068933,0.0,,0.0,
3892,60068941,0.0,,0.0,
3893,60068946,0.0,,0.0,
3894,60068952,0.0,,0.0,
3895,60068953,0.0,,0.0,
3896,60068955,0.0,,0.0,
3897,60068966,0.8414,,0.35,
3898,60068975,0.0,,0.0,
3899,60068978,0.0,,0.0,
3900,60068982,0.7934,1321000.0,0.3,396300.0
3901,60068994,1.0,,0.5,
3902,60068997,0.0,,0.0,
3903,60068999,0.0,,0.0,
3904,60069000,0.0,,0.0,
3905,60069001,0.0,,0.0,
3906,60069010,0.0,,0.0,
3907,60069011,0.0,,0.0,
3908,60069012,0.0312,,0.0,
3909,60069013,0.0,,0.0,
3910,60069014,0.0,,0.0,
3911,60069023,0.0,,0.0,
3912,60069027,1.0,,0.5,
3913,60069029,0.5851,,0.0,
3914,60069039,1.0,,0.5,
3915,60069041,0.7686,,0.3,
3916,60069043,0.5917,,0.0,
3917,60069054,0.0,,0.0,
3918,60069059,0.0,,0.0,
3919,60069060,0.5176,,0.0,
3920,60069061,0.0,,0.0,
3921,60069063,0.4739,,0.0,
3922,60069076,0.2439,,0.0,
3923,60069078,0.0,,0.0,
3924,60069080,1.0,,0.5,
3925,60069082,0.1176,,0.0,
3926,60069085,0.5645,782000.0,0.0,0.0
3927,60069087,0.5965,,0.0,
3928,60069088,1.0,,0.5,
3929,60069090,0.5551,,0.0,
3930,60069092,0.0,,0.0,
3931,60069094,0.0,,0.0,
3932,60069095,0.0,,0.0,
3933,60069097,0.0,,0.0,
3934,60069098,0.0,,0.0,
3935,60069099,0.0,,0.0,
3936,60069100,0.0,,0.0,
3937,60069101,0.0652,,0.0,
3938,60069102,0.0,,0.0,
3939,60069106,0.0,,0.0,
3940,60069111,0.0,,0.0,
3941,60069114,0.0,,0.0,
3942,60069119,0.0,,0.0,
3943,60069120,0.0,,0.0,
3944,60069121,0.0,,0.0,
3945,60069126,0.0,,0.0,
3946,60069127,0.0,,0.0,
3947,60069131,0.0,,0.0,
3948,60069133,0.0,,0.0,
3949,60069134,0.0,,0.0,
3950,60069176,1.0,,0.5,
3951,60069183,0.0,,0.0,
3952,60069186,0.0,,0.0,
3953,60069199,1.0,,0.5,
3954,60069207,0.0,,0.0,
3955,60069208,0.0,,0.0,
3956,60069211,0.0,,0.0,
3957,60069215,0.0,,0.0,
3958,60069223,0.0,,0.0,
3959,60069229,0.0,,0.0,
3960,60069230,0.0,,0.0,
3961,60069235,0.0,,0.0,
3962,60069243,0.0,137000.0,0.0,0.0
3963,60069244,0.0,,0.0,
3964,60069245,0.434,,0.0,
3965,60069248,0.0,,0.0,
3966,60069258,0.0,,0.0,
3967,60069259,0.5034,,0.0,
3968,60069260,0.8638,,0.35,
3969,60069262,0.7305,,0.3,
3970,60069269,1.0,,0.5,
3971,60069275,0.2336,,0.0,
3972,60069282,0.0,,0.0,
3973,60069290,0.0,,0.0,
3974,60069291,0.1726,534000.0,0.0,0.0
3975,60069292,0.0,,0.0,
3976,60069297,0.0,,0.0,
3977,60069298,0.2517,,0.0,
3978,60069302,0.0,,0.0,
3979,60069304,1.0,,0.5,
3980,60069309,0.0,,0.0,
3981,60069316,0.4815,,0.0,
3982,60069317,0.2435,,0.0,
3983,60069318,0.0,,0.0,
3984,60069319,0.0,,0.0,
3985,60069321,0.0,,0.0,
3986,60069324,0.0,,0.0,
3987,60069326,0.0,,0.0,
3988,60069328,0.0,,0.0,
3989,60069331,0.0,,0.0,
3990,60069332,0.0,,0.0,
3991,60069336,0.0,,0.0,
3992,60069338,0.0,,0.0,
3993,60069340,0.0,,0.0,
3994,60069344,0.2313,,0.0,
3995,60069345,0.0,,0.0,
3996,60069346,0.5426,,0.0,
3997,60069349,0.8127,1017000.0,0.35,355950.0
3998,60069350,1.0,,0.5,
3999,60069353,0.5345,,0.0,
4000,60069356,0.2522,,0.0,
4001,60069357,0.0,,0.0,
4002,60069359,0.5614,,0.0,
4003,60069365,0.0,,0.0,
4004,60069367,0.0,,0.0,
4005,60069381,0.0,,0.0,
4006,60069385,0.0,,0.0,
4007,60069387,0.0,,0.0,
4008,60069403,0.0,,0.0,
4009,60069405,0.0,,0.0,
4010,60069407,0.0,,0.0,
4011,60069409,0.0,,0.0,
4012,60069418,0.0,,0.0,
4013,60069419,0.0,,0.0,
4014,60069420,0.0,,0.0,
4015,60069422,0.0,,0.0,
4016,60069425,0.0,,0.0,
4017,60069427,1.0,,0.5,
4018,60069428,0.5047,,0.0,
4019,60069438,1.0,,0.5,
4020,60069442,0.0,,0.0,
4021,60069443,0.0,,0.0,
4022,60069446,0.0,,0.0,
4023,60069448,0.0,,0.0,
4024,60069456,1.0,,0.5,
4025,60069458,0.4925,,0.0,
4026,60069465,0.0,,0.0,
4027,60069466,0.0,,0.0,
4028,60069477,0.7938,421000.0,0.3,126300.0
4029,60069483,1.0,,0.5,
4030,60069484,0.0,,0.0,
4031,60069487,0.0,,0.0,
4032,60069488,0.0,,0.0,
4033,60069490,0.0,,0.0,
4034,60069491,0.0,,0.0,
4035,60069494,1.0,,0.5,
4036,60069499,0.4621,,0.0,
4037,60069501,0.0,,0.0,
4038,60069509,0.2371,,0.0,
4039,60069510,0.0,,0.0,
4040,60069518,0.0,,0.0,
4041,60069520,0.0,,0.0,
4042,60069529,0.0,,0.0,
4043,60069530,0.0,,0.0,
4044,60069533,0.2271,,0.0,
4045,60069537,0.0,1509000.0,0.0,0.0
4046,60069538,1.0,,0.5,
4047,60069541,0.0,,0.0,
4048,60069543,0.0,,0.0,
4049,60069545,0.0,,0.0,
4050,60069547,0.5939,,0.0,
4051,60069554,0.0,,0.0,
4052,60069564,0.0,,0.0,
4053,60069575,1.0,,0.5,
4054,60069576,1.0,,0.5,
4055,60069582,0.0,,0.0,
4056,60069583,1.0,,0.5,
4057,60069584,1.0,,0.5,
4058,60069587,0.4946,,0.0,
4059,60069600,0.0,,0.0,
4060,60069614,0.0,,0.0,
4061,60069615,0.2336,,0.0,
4062,60069621,0.4741,,0.0,
4063,60069626,0.0,,0.0,
4064,60069645,0.0,,0.0,
4065,60069668,0.5803,,0.0,
4066,60069676,0.1276,,0.0,
4067,60069678,0.0,,0.0,
4068,60069680,0.0,,0.0,
4069,60069684,0.0,,0.0,
4070,60069685,0.0,,0.0,
4071,60069686,0.0,,0.0,
4072,60069687,0.0,,0.0,
4073,60069688,1.0,,0.5,
4074,60069695,0.0,,0.0,
4075,60069703,0.3836,,0.0,
4076,60069709,1.0,,0.5,
4077,60069710,0.0,,0.0,
4078,60069745,0.0,,0.0,
4079,60069751,0.0,,0.0,
4080,60069758,1.0,,0.5,
4081,60069780,0.0,373000.0,0.0,0.0
4082,60069781,0.0,,0.0,
4083,60069802,0.0,,0.0,
4084,60069808,0.3368,,0.0,
4085,60069820,1.0,,0.5,
4086,60069836,0.0,,0.0,
4087,60069851,0.7107,,0.3,
4088,60069864,0.0,,0.0,
4089,60069865,0.0,,0.0,
4090,60069866,0.0,,0.0,
4091,60069867,0.0,,0.0,
4092,60069868,0.0,,0.0,
4093,60069869,1.0,,0.5,
4094,60069876,0.6191,,0.0,
4095,60069877,0.4982,,0.0,
4096,60069888,0.0,,0.0,
4097,60069894,0.8428,,0.35,
4098,60069914,0.0,,0.0,
4099,60069917,0.9445,,0.5,
4100,60069927,1.0,,0.5,
4101,60069940,1.0,,0.5,
4102,60069975,0.4985,,0.0,
4103,60069994,0.0,,0.0,
4104,60070001,0.5504,466000.0,0.0,0.0
4105,60070013,0.0521,,0.0,
4106,60070015,1.0,1469000.0,0.5,734500.0
4107,60070022,0.0,,0.0,
4108,60070023,0.184,,0.0,
4109,60070026,1.0,1749000.0,0.5,874500.0
4110,60070052,1.0,,0.5,
4111,60070055,0.228,,0.0,
4112,60070056,0.0,,0.0,
4113,60070057,0.0,,0.0,
4114,60070058,0.0,,0.0,
4115,60070061,0.579,,0.0,
4116,60070067,0.0,,0.0,
4117,60070068,0.0,,0.0,
4118,60070084,0.0,,0.0,
4119,60070095,0.8476,,0.35,
4120,60070104,0.0,,0.0,
4121,60070108,0.0,,0.0,
4122,60070116,0.0,,0.0,
4123,60070120,0.0,,0.0,
4124,60070122,0.0,,0.0,
4125,60070137,0.0,,0.0,
4126,60070144,0.0812,266000.0,0.0,0.0
4127,60070147,0.0,,0.0,
4128,60070155,0.0,,0.0,
4129,60070168,0.0,,0.0,
4130,60070169,0.1774,,0.0,
4131,60070172,0.0,,0.0,
4132,60070181,0.0,,0.0,
4133,60070182,0.0,,0.0,
4134,60070184,0.0,,0.0,
4135,60070194,0.0,,0.0,
4136,60070199,0.0,,0.0,
4137,60070203,0.0,,0.0,
4138,60070204,0.0,,0.0,
4139,60070209,0.0,,0.0,
4140,60070237,0.0,,0.0,
4141,60070238,0.0,,0.0,
4142,60070253,0.0,,0.0,
4143,60070254,0.0,,0.0,
4144,60070257,0.0,,0.0,
4145,60070264,1.0,,0.5,
4146,60070431,0.0,,0.0,
4147,60070432,0.0,,0.0,
4148,60070443,0.0,,0.0,
4149,60070449,0.0,,0.0,
4150,60070450,0.0,,0.0,
4151,60070460,0.0,,0.0,
4152,60070461,0.0,,0.0,
4153,60070462,0.0,,0.0,
4154,60070463,0.0,,0.0,
4155,60070464,0.0,,0.0,
4156,60070473,1.0,,0.5,
4157,60070487,0.0,,0.0,
4158,60070503,0.0,,0.0,
4159,60070507,0.0,,0.0,
4160,60070508,0.0,,0.0,
4161,60070517,0.0,,0.0,
4162,60070518,0.0,,0.0,
4163,60070522,0.2137,,0.0,
4164,60070523,0.5021,,0.0,
4165,60070524,0.1799,,0.0,
4166,60070532,0.0,,0.0,
4167,60070543,0.0,,0.0,
4168,60070544,0.5015,,0.0,
4169,60070549,0.0,,0.0,
4170,60070550,0.5,,0.0,
4171,60070555,1.0,,0.5,
4172,60070557,0.0,,0.0,
4173,60070566,0.0,,0.0,
4174,60070567,0.0,,0.0,
4175,60070568,0.0,,0.0,
4176,60070569,0.0,,0.0,
4177,60070570,0.0,,0.0,
4178,60070571,0.0,,0.0,
4179,60070585,0.0,,0.0,
4180,60070586,0.0,,0.0,
4181,60070587,0.0,,0.0,
4182,60070588,0.0,,0.0,
4183,60070589,0.0,,0.0,
4184,60070596,1.0,972000.0,0.5,486000.0
4185,60070600,0.0,,0.0,
4186,60070605,0.0,,0.0,
4187,60070606,0.0,,0.0,
4188,60070609,0.0,,0.0,
4189,60070622,0.0,,0.0,
4190,60070628,1.0,,0.5,
4191,60070631,0.0,,0.0,
4192,60070632,0.0,,0.0,
4193,60070634,0.0,,0.0,
4194,60070636,0.0,,0.0,
4195,60070637,0.0,,0.0,
4196,60070639,0.0,,0.0,
4197,60070645,0.0,,0.0,
4198,60070662,0.0,,0.0,
4199,60070663,0.0,,0.0,
4200,60070664,0.0,,0.0,
4201,60070665,0.0,,0.0,
4202,60070668,0.0,,0.0,
4203,60070670,0.0,,0.0,
4204,60070688,0.0,,0.0,
4205,60070695,0.502,,0.0,
4206,60070699,0.0,,0.0,
4207,60070703,1.0,,0.5,
4208,60070704,0.5614,,0.0,
4209,60070705,0.3434,,0.0,
4210,60070706,0.099,,0.0,
4211,60070718,0.0,,0.0,
4212,60070723,0.0,,0.0,
4213,60070730,0.0,,0.0,
4214,60070734,0.0,,0.0,
4215,60070735,0.0,,0.0,
4216,60070736,0.0,,0.0,
4217,60070737,0.0,,0.0,
4218,60070738,0.0,,0.0,
4219,60070740,0.0,,0.0,
4220,60070741,0.2237,,0.0,
4221,60070742,1.0,,0.5,
4222,60070743,0.6804,,0.0,
4223,60070745,0.0,,0.0,
4224,60070746,0.0,,0.0,
4225,60070747,0.0,,0.0,
4226,60070748,0.0,,0.0,
4227,60070749,0.0,,0.0,
4228,60070750,0.0,,0.0,
4229,60070751,0.0,,0.0,
4230,60070752,0.0,,0.0,
4231,60070753,0.0,,0.0,
4232,60070754,1.0,,0.5,
4233,60070755,0.4003,,0.0,
4234,60070756,0.0,,0.0,
4235,60070758,0.0,,0.0,
4236,60070759,0.0,,0.0,
4237,60070760,0.5031,,0.0,
4238,60070762,1.0,,0.5,
4239,60070763,0.0,,0.0,
4240,60070766,0.0,,0.0,
4241,60070767,0.0,,0.0,
4242,60070768,0.0,,0.0,
4243,60070771,0.0,,0.0,
4244,60070772,0.8439,,0.35,
4245,60070773,1.0,,0.5,
4246,60070775,0.3141,,0.0,
4247,60070777,0.0,,0.0,
4248,60070778,0.0,,0.0,
4249,60070780,0.0,,0.0,
4250,60070782,0.0,,0.0,
4251,60070783,0.0,,0.0,
4252,60070790,0.366,,0.0,
4253,60070793,0.0,,0.0,
4254,60070796,0.0,,0.0,
4255,60070810,0.1303,,0.0,
4256,60070821,1.0,,0.5,
4257,60070833,0.0,,0.0,
4258,60070847,0.0,,0.0,
4259,60070858,0.0,,0.0,
4260,60070863,0.7953,,0.3,
4261,60070873,1.0,,0.5,
4262,60070882,0.0,,0.0,
4263,60070892,0.0,,0.0,
4264,60070894,1.0,,0.5,
4265,60070900,1.0,,0.5,
4266,60070901,0.0,,0.0,
4267,60070902,0.0,,0.0,
4268,60070903,0.0,,0.0,
4269,60070905,0.0,,0.0,
4270,60070909,0.7882,,0.3,
4271,60070911,0.5,570000.0,0.0,0.0
4272,60070912,0.1692,,0.0,
4273,60070913,1.0,,0.5,
4274,60070926,0.0,,0.0,
4275,60070931,0.0,,0.0,
4276,60070941,0.0,,0.0,
4277,60070945,0.0,,0.0,
4278,60070946,0.0,,0.0,
4279,60070947,0.0,,0.0,
4280,60070948,0.7309,,0.3,
4281,60070955,0.0,,0.0,
4282,60070956,0.0,,0.0,
4283,60070958,0.0,,0.0,
4284,60070959,0.0,,0.0,
4285,60070966,0.6365,,0.0,
4286,60070970,0.7655,4958000.0,0.3,1487400.0
4287,60070984,0.5763,384000.0,0.0,0.0
4288,60070988,1.0,,0.5,
4289,60070999,1.0,,0.5,
4290,60071008,0.0,,0.0,
4291,60071009,0.0,,0.0,
4292,60071012,0.0,,0.0,
4293,60071020,0.3157,,0.0,
4294,60071023,0.0,,0.0,
4295,60071025,0.0,,0.0,
4296,60071030,0.0,,0.0,
4297,60071033,0.0,,0.0,
4298,60071034,0.0,,0.0,
4299,60071038,0.0,,0.0,
4300,60071039,0.2089,,0.0,
4301,60071040,0.2492,,0.0,
4302,60071043,0.3838,2136000.0,0.0,0.0
4303,60071045,0.0,,0.0,
4304,60071062,0.0,,0.0,
4305,60071080,0.0,1445000.0,0.0,0.0
4306,60071083,1.0,,0.5,
4307,60071086,0.5011,,0.0,
4308,60071095,0.2942,1628000.0,0.0,0.0
4309,60071097,0.2803,,0.0,
4310,60071098,0.5598,1900000.0,0.0,0.0
4311,60071115,0.0,,0.0,
4312,60071120,0.0,,0.0,
4313,60071132,1.0,2141000.0,0.5,1070500.0
4314,60071137,1.0,,0.5,
4315,60071139,0.0,,0.0,
4316,60071140,0.0,,0.0,
4317,60071141,0.0,,0.0,
4318,60071142,0.0,,0.0,
4319,60071148,0.0,,0.0,
4320,60071161,0.3667,,0.0,
4321,60071167,0.0,,0.0,
4322,60071168,0.0,,0.0,
4323,60071172,0.0,,0.0,
4324,60071173,1.0,,0.5,
4325,60071180,0.0,,0.0,
4326,60071188,0.6433,,0.0,
4327,60071189,0.673,,0.0,
4328,60071194,0.0,,0.0,
4329,60071200,0.5468,1535000.0,0.0,0.0
4330,60071230,0.0,,0.0,
4331,60071251,0.0,,0.0,
4332,60071252,0.0,,0.0,
4333,60071254,0.0,,0.0,
4334,60071256,0.0,,0.0,
4335,60071278,0.7496,,0.3,
4336,60071283,0.0,,0.0,
4337,60071284,0.0,,0.0,
4338,60071286,0.0,,0.0,
4339,60071287,0.0,,0.0,
4340,60071305,0.0,,0.0,
4341,60071312,0.0,,0.0,
4342,60071316,0.1799,,0.0,
4343,60071321,0.6418,3002000.0,0.0,0.0
4344,60071325,0.0,,0.0,
4345,60071329,0.0,,0.0,
4346,60071330,0.0,,0.0,
4347,60071341,0.4185,49280000.0,0.0,0.0
4348,60071342,1.0,,0.5,
4349,60071343,0.0,,0.0,
4350,60071346,0.0,,0.0,
4351,60071350,0.7084,,0.3,
4352,60071352,0.0,,0.0,
4353,60071354,1.0,,0.5,
4354,60071366,0.5583,1053000.0,0.0,0.0
4355,60071367,1.0,,0.5,
4356,60071378,0.0,,0.0,
4357,60071384,0.0,,0.0,
4358,60071386,0.0,,0.0,
4359,60071390,0.0,,0.0,
4360,60071394,0.0,,0.0,
4361,60071396,0.0,,0.0,
4362,60071397,0.0,,0.0,
4363,60071400,0.0,,0.0,
4364,60071401,0.0,,0.0,
4365,60071404,0.0,,0.0,
4366,60071419,1.0,,0.5,
4367,60071424,0.0,,0.0,
4368,60071428,0.0,,0.0,
4369,60071431,0.8703,,0.35,
4370,60071432,0.0,,0.0,
4371,60071433,0.0,,0.0,
4372,60071436,0.0,,0.0,
4373,60071437,0.4769,3377000.0,0.0,0.0
4374,60071439,0.0,,0.0,
4375,60071457,0.2238,,0.0,
4376,60071458,0.0,,0.0,
4377,60071460,0.0,,0.0,
4378,60071469,0.0,,0.0,
4379,60071470,0.0,,0.0,
4380,60071479,0.0,,0.0,
4381,60071484,0.0,,0.0,
4382,60071489,1.0,,0.5,
4383,60071490,0.0,,0.0,
4384,60071492,0.0,,0.0,
4385,60071493,0.0,,0.0,
4386,60071494,0.0,,0.0,
4387,60071495,0.0,,0.0,
4388,60071497,0.0,,0.0,
4389,60071498,0.0,,0.0,
4390,60071501,0.0,,0.0,
4391,60071520,0.6836,,0.0,
4392,60071531,0.0,,0.0,
4393,60071533,0.0,,0.0,
4394,60071542,0.0,,0.0,
4395,60071544,0.0,,0.0,
4396,60071545,0.0,,0.0,
4397,60071546,0.0,,0.0,
4398,60071563,0.0,,0.0,
4399,60071565,0.3274,,0.0,
4400,60071568,0.0,,0.0,
4401,60071583,0.0,,0.0,
4402,60071585,0.0,,0.0,
4403,60071603,0.0,,0.0,
4404,60071605,0.0,,0.0,
4405,60071672,0.0,,0.0,
4406,60071673,0.4989,1118000.0,0.0,0.0
4407,60071674,0.0,,0.0,
4408,60071675,0.0,,0.0,
4409,60071704,0.0,,0.0,
4410,60071708,0.0,,0.0,
4411,60071709,0.0,,0.0,
4412,60071720,0.6659,,0.0,
4413,60071721,0.0,,0.0,
4414,60071726,0.466,,0.0,
4415,60071730,0.0,,0.0,
4416,60071763,0.0,,0.0,
4417,60071764,0.0,,0.0,
4418,60071765,0.0,,0.0,
4419,60071766,1.0,,0.5,
4420,60071772,0.0,,0.0,
4421,60071790,0.0,,0.0,
4422,60071798,0.0,,0.0,
4423,60071810,0.0,,0.0,
4424,60071815,0.0,,0.0,
4425,60071854,0.0,,0.0,
4426,60071855,0.1134,,0.0,
4427,60071856,0.0,,0.0,
4428,60071859,0.0,,0.0,
4429,60071866,0.0,,0.0,
4430,60071868,0.0,,0.0,
4431,60071869,0.0,,0.0,
4432,60071870,0.0,,0.0,
4433,60071871,0.0,,0.0,
4434,60071892,0.0,,0.0,
4435,60071894,0.0,,0.0,
4436,60071908,0.0,,0.0,
4437,60071909,0.0,,0.0,
4438,60071910,0.0,,0.0,
4439,60071912,0.0,,0.0,
4440,60071913,0.0,,0.0,
4441,60071923,0.0,592000.0,0.0,0.0
4442,60071926,0.0,,0.0,
4443,60071931,1.0,,0.5,
4444,60071934,0.0,,0.0,
4445,60071935,0.0,,0.0,
4446,60071939,0.0,,0.0,
4447,60071971,1.0,2829000.0,0.5,1414500.0
4448,60071978,0.0,,0.0,
4449,60071979,0.0,,0.0,
4450,60071982,0.0,,0.0,
4451,60071984,1.0,,0.5,
4452,60071989,0.0,,0.0,
4453,60071992,0.5661,1372000.0,0.0,0.0
4454,60071994,0.0,,0.0,
4455,60071995,0.0,,0.0,
4456,60071999,0.0,,0.0,
4457,60072004,0.0,,0.0,
4458,60072013,0.0,,0.0,
4459,60072021,0.3343,2588000.0,0.0,0.0
4460,60072022,1.0,,0.5,
4461,60072027,0.0,,0.0,
4462,60072038,0.7264,,0.3,
4463,60072042,0.0,,0.0,
4464,60072044,0.0,,0.0,
4465,60072054,0.0,,0.0,
4466,60072062,0.0,,0.0,
4467,60072070,1.0,,0.5,
4468,60072102,0.0,,0.0,
4469,60072147,0.0,,0.0,
4470,60072148,0.0,,0.0,
4471,60072152,0.0,,0.0,
4472,60072216,0.406,1470000.0,0.0,0.0
4473,60072217,0.0,424000.0,0.0,0.0
4474,60072235,0.0,,0.0,
4475,60072247,0.0,,0.0,
4476,60072323,0.0,,0.0,
4477,60072328,1.0,,0.5,
4478,60072329,1.0,,0.5,
4479,60072355,0.0,,0.0,
4480,60072360,1.0,1212000.0,0.5,606000.0
4481,60072369,0.0,,0.0,
4482,60072370,0.0,,0.0,
4483,60072379,0.0,,0.0,
4484,60072386,0.0,,0.0,
4485,60072387,0.0,,0.0,
4486,60072388,0.0,,0.0,
4487,60072390,0.0,,0.0,
4488,60072426,1.0,,0.5,
4489,60072435,0.0,,0.0,
4490,60072459,0.0,,0.0,
4491,60072461,0.0,,0.0,
4492,60072464,0.0,,0.0,
4493,60072465,0.0,,0.0,
4494,60072467,0.0,,0.0,
4495,60072468,0.0,,0.0,
4496,60072469,0.0,,0.0,
4497,60072481,0.0,,0.0,
4498,60072483,1.0,1409000.0,0.5,704500.0
4499,60072490,0.0,,0.0,
4500,60072492,0.0,,0.0,
4501,60072494,0.0,,0.0,
4502,60072501,0.0,,0.0,
4503,60072505,0.3301,,0.0,
4504,60072507,0.25,464000.0,0.0,0.0
4505,60072511,0.0,,0.0,
4506,60072514,0.5064,,0.0,
4507,60072515,0.0,,0.0,
4508,60072516,0.0,,0.0,
4509,60072519,0.0,,0.0,
4510,60072522,0.0,,0.0,
4511,60072526,0.0,,0.0,
4512,60072537,0.0,768000.0,0.0,0.0
4513,60072538,0.0,,0.0,
4514,60072549,0.0,,0.0,
4515,60072550,0.5866,1528000.0,0.0,0.0
4516,60072554,0.5275,2386000.0,0.0,0.0
4517,60072561,0.0,,0.0,
4518,60072567,0.7377,,0.3,
4519,60072580,0.0,,0.0,
4520,60072588,0.0,,0.0,
4521,60072592,1.0,,0.5,
4522,60072602,0.0,,0.0,
4523,60072604,0.0,,0.0,
4524,60072605,0.0,,0.0,
4525,60072642,0.0,,0.0,
4526,60072651,1.0,,0.5,
4527,60072674,0.0,,0.0,
4528,60072680,1.0,,0.5,
4529,60072682,0.0,,0.0,
4530,60072685,0.6766,,0.0,
4531,60072696,0.0,,0.0,
4532,60072701,0.0,,0.0,
4533,60072713,0.0,,0.0,
4534,60072718,0.4663,1814000.0,0.0,0.0
4535,60072767,0.2515,357000.0,0.0,0.0
4536,60072778,1.0,,0.5,
4537,60072780,1.0,1898000.0,0.5,949000.0
4538,60072783,1.0,,0.5,
4539,60072785,0.4124,,0.0,
4540,60072798,0.0,,0.0,
4541,60072973,0.0,,0.0,
4542,60072989,0.0,,0.0,
4543,60072990,0.0,,0.0,
4544,60072991,0.0,,0.0,
4545,60072992,0.0,,0.0,
4546,60072993,0.0,,0.0,
4547,60072996,0.0,,0.0,
4548,60072999,0.0,,0.0,
4549,60073010,0.0,,0.0,
4550,60073024,0.0,,0.0,
4551,60073032,0.0,,0.0,
4552,60073042,0.0,,0.0,
4553,60073055,1.0,1434000.0,0.5,717000.0
4554,60073057,0.0,,0.0,
4555,60073058,0.0,,0.0,
4556,60073059,0.0,,0.0,
4557,60073060,0.0,,0.0,
4558,60073061,0.0,,0.0,
4559,60073062,0.0,,0.0,
4560,60073066,0.0,,0.0,
4561,60073071,1.0,1051000.0,0.5,525500.0
4562,60073085,0.0,,0.0,
4563,60073088,0.0,,0.0,
4564,60073093,1.0,1527000.0,0.5,763500.0
4565,60073113,0.0,,0.0,
4566,60073116,0.0,,0.0,
4567,60073121,0.0,,0.0,
4568,60073122,0.0,,0.0,
4569,60073125,0.0,,0.0,
4570,60073131,0.0,,0.0,
4571,60073134,1.0,,0.5,
4572,60073144,0.0,,0.0,
4573,60073153,0.0,,0.0,
4574,60073164,0.0,,0.0,
4575,60073170,0.0,,0.0,
4576,60073176,0.0,,0.0,
4577,60073177,0.0,,0.0,
4578,60073182,1.0,2332000.0,0.5,1166000.0
4579,60073191,0.0,,0.0,
4580,60073205,0.0,,0.0,
4581,60073209,0.0,,0.0,
4582,60073214,0.0,,0.0,
4583,60073216,1.0,1128000.0,0.5,564000.0
4584,60073218,1.0,,0.5,
4585,60073227,1.0,,0.5,
4586,60073229,0.0,,0.0,
4587,60073248,0.0,,0.0,
4588,60073255,1.0,,0.5,
4589,60073257,0.0,,0.0,
4590,60073274,0.0,,0.0,
4591,60073275,0.0,,0.0,
4592,60073277,0.0,,0.0,
4593,60073286,0.0,,0.0,
4594,60073300,0.0,,0.0,
4595,60073302,0.0,,0.0,
4596,60073306,0.0,,0.0,
4597,60073317,0.5012,,0.0,
4598,60073321,0.0,,0.0,
4599,60073323,0.0,,0.0,
4600,60073324,0.0,,0.0,
4601,60073325,0.0,,0.0,
4602,60073326,0.0,,0.0,
4603,60073337,0.0,,0.0,
4604,60073344,0.0,,0.0,
4605,60073372,0.0,,0.0,
4606,60073387,0.0,,0.0,
4607,60073401,0.0,,0.0,
4608,60073408,0.0,,0.0,
4609,60073411,0.0,,0.0,
4610,60073415,0.0,,0.0,
4611,60073418,0.0,,0.0,
4612,60073421,0.0,,0.0,
4613,60073433,0.5026,716000.0,0.0,0.0
4614,60073437,0.0,,0.0,
4615,60073439,0.0,,0.0,
4616,60073441,0.0,,0.0,
4617,60073448,0.0,,0.0,
4618,60073726,0.0,,0.0,
4619,60073728,0.0,,0.0,
4620,60073749,0.0,,0.0,
4621,60073751,0.0,,0.0,
4622,60073770,1.0,,0.5,
4623,60073776,0.0,,0.0,
4624,60073790,0.0,,0.0,
4625,60073794,0.0,,0.0,
4626,60073818,0.0,,0.0,
4627,60073819,1.0,,0.5,
4628,60073832,0.0,,0.0,
4629,60073864,0.0,,0.0,
4630,60074212,0.0,,0.0,
4631,60074542,0.2006,,0.0,
